====================================================================================================
run_start_time: 2026-05-03 08:54:41
script: run_nerf_ranksched.py
expname: 100_muon_lego_lego_trial005_mlr2p17e-04_alr4p48e-04_decay241_mom0p950
dataset_type: blender
datadir: ./data/nerf_synthetic/lego
resume_start_step: 0
optimizer_setup:
  optimizer_main: Muon
  muon_lr_init: 0.000216528579886827
  muon_weight_decay: 0.0
  muon_momentum: 0.95
  optimizer_aux: Adam
  aux_adam_lr_init: 0.00044827339968555745
  aux_adam_betas: (0.9, 0.999)
  lrate_decay_ksteps: 241
  muon_tensor_count: 48
  muon_total_params: 1191688
scheduler_setup:
  scheduler_name: exp_decay
  lrate_decay_ksteps: 241
  decay_rate: 0.1
  decay_steps: 241000.0
train_psnr_log:
iter=5000 global_step=4999 loss=0.0208161436 psnr=19.756939 muon_lr=2.06431818e-04 adam_lr=4.27370341e-04
iter=10000 global_step=9999 loss=0.0157205053 psnr=21.359303 muon_lr=1.96802110e-04 adam_lr=4.07434210e-04
iter=15000 global_step=14999 loss=0.0126286019 psnr=23.018221 muon_lr=1.87621612e-04 adam_lr=3.88428067e-04
iter=20000 global_step=19999 loss=0.0087241475 psnr=24.438576 muon_lr=1.78869369e-04 adam_lr=3.70308530e-04
iter=25000 global_step=24999 loss=0.0052898875 psnr=27.430756 muon_lr=1.70525404e-04 adam_lr=3.53034239e-04
iter=30000 global_step=29999 loss=0.0107599245 psnr=24.076900 muon_lr=1.62570671e-04 adam_lr=3.36565766e-04
iter=35000 global_step=34999 loss=0.0088054724 psnr=25.222790 muon_lr=1.54987014e-04 adam_lr=3.20865521e-04
iter=40000 global_step=39999 loss=0.0057741003 psnr=26.694820 muon_lr=1.47757122e-04 adam_lr=3.05897666e-04
iter=45000 global_step=44999 loss=0.0088334177 psnr=25.530239 muon_lr=1.40864492e-04 adam_lr=2.91628038e-04
iter=50000 global_step=49999 loss=0.0050994419 psnr=27.750967 muon_lr=1.34293393e-04 adam_lr=2.78024064e-04
iter=55000 global_step=54999 loss=0.0064071473 psnr=26.607111 muon_lr=1.28028825e-04 adam_lr=2.65054694e-04
iter=60000 global_step=59999 loss=0.0053786295 psnr=28.368881 muon_lr=1.22056488e-04 adam_lr=2.52690324e-04
iter=65000 global_step=64999 loss=0.0050086905 psnr=27.972628 muon_lr=1.16362752e-04 adam_lr=2.40902731e-04
iter=70000 global_step=69999 loss=0.0048182164 psnr=28.638857 muon_lr=1.10934619e-04 adam_lr=2.29665011e-04
iter=75000 global_step=74999 loss=0.0077610700 psnr=25.068647 muon_lr=1.05759699e-04 adam_lr=2.18951512e-04
iter=80000 global_step=79999 loss=0.0042009568 psnr=30.196789 muon_lr=1.00826181e-04 adam_lr=2.08737780e-04
iter=85000 global_step=84999 loss=0.0055062445 psnr=28.144030 muon_lr=9.61228039e-05 adam_lr=1.99000502e-04
iter=90000 global_step=89999 loss=0.0051461100 psnr=27.507557 muon_lr=9.16388315e-05 adam_lr=1.89717452e-04
iter=95000 global_step=94999 loss=0.0032945022 psnr=29.601648 muon_lr=8.73640291e-05 adam_lr=1.80867442e-04
iter=100000 global_step=99999 loss=0.0053260089 psnr=28.520380 muon_lr=8.32886393e-05 adam_lr=1.72430270e-04
iter=100000 global_step=100000 loss=0.0053260089 psnr=28.520380 muon_lr=8.32886393e-05 adam_lr=1.72430270e-04
