====================================================================================================
run_start_time: 2026-05-04 11:41:14
script: run_nerf_ranksched.py
expname: 100_muon_ship_ship_trial000_mlr6p41e-04_alr3p91e-04_decay298_mom0p950
dataset_type: blender
datadir: ./data/nerf_synthetic/ship
resume_start_step: 0
optimizer_setup:
  optimizer_main: Muon
  muon_lr_init: 0.0006414944003491598
  muon_weight_decay: 0.0
  muon_momentum: 0.95
  optimizer_aux: Adam
  aux_adam_lr_init: 0.0003913127441184067
  aux_adam_betas: (0.9, 0.999)
  lrate_decay_ksteps: 298
  muon_tensor_count: 48
  muon_total_params: 1191688
scheduler_setup:
  scheduler_name: exp_decay
  lrate_decay_ksteps: 298
  decay_rate: 0.1
  decay_steps: 298000.0
train_psnr_log:
iter=5000 global_step=4999 loss=0.0100586787 psnr=23.339121 muon_lr=6.17193094e-04 adam_lr=3.76488903e-04
iter=10000 global_step=9999 loss=0.0070239147 psnr=25.127609 muon_lr=5.93803201e-04 adam_lr=3.62221026e-04
iter=15000 global_step=14999 loss=0.0069570867 psnr=25.310823 muon_lr=5.71299719e-04 adam_lr=3.48493862e-04
iter=20000 global_step=19999 loss=0.0056930012 psnr=26.049746 muon_lr=5.49649057e-04 adam_lr=3.35286919e-04
iter=25000 global_step=24999 loss=0.0065623689 psnr=25.310322 muon_lr=5.28818894e-04 adam_lr=3.22580482e-04
iter=30000 global_step=29999 loss=0.0038176021 psnr=28.057013 muon_lr=5.08778136e-04 adam_lr=3.10355583e-04
iter=35000 global_step=34999 loss=0.0041171592 psnr=27.958231 muon_lr=4.89496867e-04 adam_lr=2.98593974e-04
iter=40000 global_step=39999 loss=0.0040926365 psnr=28.432936 muon_lr=4.70946304e-04 adam_lr=2.87278097e-04
iter=45000 global_step=44999 loss=0.0031533446 psnr=29.309986 muon_lr=4.53098756e-04 adam_lr=2.76391060e-04
iter=50000 global_step=49999 loss=0.0062764701 psnr=26.869818 muon_lr=4.35927580e-04 adam_lr=2.65916612e-04
iter=55000 global_step=54999 loss=0.0041671526 psnr=28.869495 muon_lr=4.19407143e-04 adam_lr=2.55839116e-04
iter=60000 global_step=59999 loss=0.0059354799 psnr=26.282492 muon_lr=4.03512785e-04 adam_lr=2.46143528e-04
iter=65000 global_step=64999 loss=0.0033584987 psnr=28.773556 muon_lr=3.88220778e-04 adam_lr=2.36815377e-04
iter=70000 global_step=69999 loss=0.0036149628 psnr=29.186386 muon_lr=3.73508296e-04 adam_lr=2.27840736e-04
iter=75000 global_step=74999 loss=0.0032227538 psnr=29.180008 muon_lr=3.59353376e-04 adam_lr=2.19206209e-04
iter=80000 global_step=79999 loss=0.0038810465 psnr=28.609619 muon_lr=3.45734887e-04 adam_lr=2.10898906e-04
iter=85000 global_step=84999 loss=0.0034662599 psnr=29.718519 muon_lr=3.32632501e-04 adam_lr=2.02906427e-04
iter=90000 global_step=89999 loss=0.0047542267 psnr=28.917471 muon_lr=3.20026660e-04 adam_lr=1.95216841e-04
iter=95000 global_step=94999 loss=0.0036912854 psnr=29.045336 muon_lr=3.07898544e-04 adam_lr=1.87818668e-04
iter=100000 global_step=99999 loss=0.0027970914 psnr=30.440315 muon_lr=2.96230050e-04 adam_lr=1.80700866e-04
iter=100000 global_step=100000 loss=0.0027970914 psnr=30.440315 muon_lr=2.96230050e-04 adam_lr=1.80700866e-04
