====================================================================================================
run_start_time: 2026-05-24 12:28:02
script: run_nerf_ranksched.py
expname: drums_20hp_muonexp_drums_t014_lr3p97e-04_mlr1p36e-03_d375
dataset_type: blender
datadir: ./data/nerf_synthetic/drums
resume_start_step: 0
optimizer_setup:
  optimizer_main: Muon
  muon_lr_init: 0.0013615079
  muon_weight_decay: 1.4804027e-05
  muon_momentum: 0.906674
  optimizer_aux: Adam
  aux_adam_lr_init: 0.00039746848
  aux_adam_betas: (0.9, 0.999)
  lrate_decay_ksteps: 375
  muon_tensor_count: 48
  muon_total_params: 1191688
scheduler_setup:
  scheduler_name: exp_decay
  lrate_decay_ksteps: 375
  decay_rate: 0.1
  decay_steps: 375000.0
train_psnr_log:
iter=5000 global_step=4999 loss=0.0162122287 psnr=21.536705 muon_lr=1.32035941e-03 adam_lr=3.85455897e-04
iter=10000 global_step=9999 loss=0.0163908228 psnr=21.548891 muon_lr=1.28043882e-03 adam_lr=3.73801776e-04
iter=15000 global_step=14999 loss=0.0112241879 psnr=23.580296 muon_lr=1.24172521e-03 adam_lr=3.62500014e-04
iter=20000 global_step=19999 loss=0.0071627349 psnr=25.897472 muon_lr=1.20418210e-03 adam_lr=3.51539956e-04
iter=25000 global_step=24999 loss=0.0114354463 psnr=23.755867 muon_lr=1.16777408e-03 adam_lr=3.40911272e-04
iter=30000 global_step=29999 loss=0.0075415513 psnr=25.932203 muon_lr=1.13246685e-03 adam_lr=3.30603942e-04
iter=35000 global_step=34999 loss=0.0072734877 psnr=26.013144 muon_lr=1.09822712e-03 adam_lr=3.20608250e-04
iter=40000 global_step=39999 loss=0.0096432306 psnr=24.530005 muon_lr=1.06502262e-03 adam_lr=3.10914775e-04
iter=45000 global_step=44999 loss=0.0067498479 psnr=25.698311 muon_lr=1.03282204e-03 adam_lr=3.01514378e-04
iter=50000 global_step=49999 loss=0.0075302362 psnr=26.160593 muon_lr=1.00159504e-03 adam_lr=2.92398199e-04
iter=55000 global_step=54999 loss=0.0075091328 psnr=25.663118 muon_lr=9.71312175e-04 adam_lr=2.83557645e-04
iter=60000 global_step=59999 loss=0.0051886477 psnr=27.879732 muon_lr=9.41944900e-04 adam_lr=2.74984381e-04
iter=65000 global_step=64999 loss=0.0047624647 psnr=27.630829 muon_lr=9.13465534e-04 adam_lr=2.66670327e-04
iter=70000 global_step=69999 loss=0.0058704298 psnr=27.228964 muon_lr=8.85847232e-04 adam_lr=2.58607646e-04
iter=75000 global_step=74999 loss=0.0082184933 psnr=26.822790 muon_lr=8.59063959e-04 adam_lr=2.50788736e-04
iter=80000 global_step=79999 loss=0.0054349918 psnr=29.020742 muon_lr=8.33090468e-04 adam_lr=2.43206229e-04
iter=85000 global_step=84999 loss=0.0087234899 psnr=26.216497 muon_lr=8.07902277e-04 adam_lr=2.35852976e-04
iter=90000 global_step=89999 loss=0.0040953122 psnr=28.519316 muon_lr=7.83475642e-04 adam_lr=2.28722046e-04
iter=95000 global_step=94999 loss=0.0083474014 psnr=25.578442 muon_lr=7.59787537e-04 adam_lr=2.21806717e-04
iter=100000 global_step=99999 loss=0.0049185902 psnr=28.005987 muon_lr=7.36815634e-04 adam_lr=2.15100471e-04
iter=100000 global_step=100000 loss=0.0049185902 psnr=28.005987 muon_lr=7.36815634e-04 adam_lr=2.15100471e-04
